,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lunnap Oy,05.02.2016,
1,Y-tunnus,2737855-6,,
2,Kotipaikka,Ylöjärvi,05.02.2016,
3,Yritysmuoto,Osakeyhtiö,05.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2016,,
6,Viimeisin rekisteröintiajankohta,11.11.2022,11.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2016,,
8,Yrityksen tila,Rekisterissä,05.02.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.09.2019,
11,Yhteystiedot,,15.02.2016,
12,Postiosoite,parventie 18  34130  Ylinen  Suomi,,
13,Sähköposti,jouko.pannula(a)gmail.com,,
