,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsingin GPX-Kiintiö Oy,02.01.2017,
1,Y-tunnus,2678786-8,,
2,Kotipaikka,Helsinki,02.01.2017,
3,Yritysmuoto,Osakeyhtiö,09.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.03.2015,,
6,Lakkaamisajankohta,22.08.2017,22.08.2017,
7,Viimeisin rekisteröintiajankohta,22.08.2017,22.08.2017,
8,Yrityksen tiedot järjestelmässä alkaen,09.03.2015,,
9,Yrityksen tila,Lakannut,22.08.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
