,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tee To Green Oy,08.09.2015,
1,Y-tunnus,2707879-9,,
2,Kotipaikka,Helsinki,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,17.03.2023,17.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.03.2023,
11,Yhteystiedot,,14.09.2022,
12,Postiosoite,c/o Pättö  Vanha Tienhaara 2 A 12  02700  Kauniainen  Suomi,,
13,Käyntiosoite,c/o Pättö  Vanha Tienhaara 2 A 12  02700  Kauniainen  Suomi,,
14,Puhelin,"0407657520, 0407657520",,
15,Sähköposti,tuomas(a)teetogreen.fi,,
