,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Prenisto Oy,10.12.2015,
1,Y-tunnus,2727353-5,,
2,Kotipaikka,Espoo,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Lakkaamisajankohta,05.11.2018,05.11.2018,
7,Viimeisin rekisteröintiajankohta,05.11.2018,05.11.2018,
8,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
9,Yrityksen tila,Lakannut,05.11.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
