,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Herrasmiesrakentajat Oy,08.07.2015,
1,Y-tunnus,2698363-1,,
2,Kotipaikka,Tampere,08.07.2015,
3,Yritysmuoto,Osakeyhtiö,08.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.07.2015,,
6,Lakkaamisajankohta,01.06.2021,01.06.2021,
7,Viimeisin rekisteröintiajankohta,16.06.2021,16.06.2021,
8,Yrityksen tiedot järjestelmässä alkaen,08.07.2015,,
9,Yrityksen tila,Lakannut,01.06.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
