,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Domainhotelli Oy,08.06.2015,
1,Y-tunnus,2693169-8,,
2,Kotipaikka,Helsinki,08.06.2015,
3,Yritysmuoto,Osakeyhtiö,08.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.06.2015,,
6,Lakkaamisajankohta,31.05.2021,31.05.2021,
7,Viimeisin rekisteröintiajankohta,01.12.2021,01.12.2021,
8,Yrityksen tiedot järjestelmässä alkaen,08.06.2015,,
9,Yrityksen tila,Lakannut,31.05.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
