,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cubixa Oy,06.10.2015,
1,Y-tunnus,2709207-2,,
2,Kotipaikka,Helsinki,06.10.2015,
3,Yritysmuoto,Osakeyhtiö,06.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.10.2015,,
6,Lakkaamisajankohta,28.01.2020,28.01.2020,
7,Viimeisin rekisteröintiajankohta,28.01.2020,28.01.2020,
8,Yrityksen tiedot järjestelmässä alkaen,06.10.2015,,
9,Yrityksen tila,Lakannut,28.01.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
