,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KRK Partners Oy,31.07.2015,
1,Y-tunnus,2678067-4,,
2,Kotipaikka,Lohja,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Lakkaamisajankohta,16.10.2017,16.10.2017,
7,Viimeisin rekisteröintiajankohta,16.10.2017,16.10.2017,
8,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
9,Yrityksen tila,Lakannut,16.10.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
