,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,GlobNest Oy,15.04.2015,
1,Y-tunnus,2684912-5,,
2,Kotipaikka,Kirkkonummi,15.04.2015,
3,Yritysmuoto,Osakeyhtiö,15.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.04.2015,,
6,Lakkaamisajankohta,13.08.2020,13.08.2020,
7,Viimeisin rekisteröintiajankohta,25.09.2020,25.09.2020,
8,Yrityksen tiedot järjestelmässä alkaen,15.04.2015,,
9,Yrityksen tila,Lakannut,13.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
