,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Raksa ja KotiKauppa Oy,03.12.2015,
1,Y-tunnus,2697282-8,,
2,Kotipaikka,Helsinki,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Lakkaamisajankohta,31.05.2019,31.05.2019,
7,Viimeisin rekisteröintiajankohta,02.10.2019,02.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
9,Yrityksen tila,Lakannut,31.05.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
