,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuljetus Kankaansivu Oy,17.09.2015,
1,Y-tunnus,2710166-1,,
2,Kotipaikka,Nokia,17.09.2015,
3,Yritysmuoto,Osakeyhtiö,17.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.09.2015,,
6,Lakkaamisajankohta,28.10.2019,28.10.2019,
7,Viimeisin rekisteröintiajankohta,28.10.2019,28.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,17.09.2015,,
9,Yrityksen tila,Lakannut,28.10.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
