,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uitto Boards Oy,30.01.2015,
1,Y-tunnus,2670503-3,,
2,Kotipaikka,Kauniainen,30.01.2015,
3,Yritysmuoto,Osakeyhtiö,30.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.01.2015,,
6,Lakkaamisajankohta,02.05.2019,02.05.2019,
7,Viimeisin rekisteröintiajankohta,21.06.2019,21.06.2019,
8,Yrityksen tiedot järjestelmässä alkaen,30.01.2015,,
9,Yrityksen tila,Lakannut,02.05.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
