,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,RH-Kuljetus Oy,05.10.2015,
1,Y-tunnus,2715404-2,,
2,Kotipaikka,Hamina,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.09.2021,
11,Yhteystiedot,,09.03.2023,
12,Postiosoite,Raadinkatu 5 C 73  20750  Turku  Suomi,,
13,Sähköposti,rh.paukkunen(a)gmail.com,,
