,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finn Abba Trading Oy,01.09.2015,
1,Y-tunnus,2704718-3,,
2,Kotipaikka,Helsinki,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.02.2020,
11,Yhteystiedot,,31.08.2015,
12,Postiosoite,Selkämerenkatu 13 C 50  00180  Helsinki  Suomi,,
13,Käyntiosoite,Selkämerenkatu 13 C 50  00180  Helsinki  Suomi,,
14,Puhelin,"040 7774455, 0408700087",,
