,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Simus Software Oy,29.01.2015,
1,Y-tunnus,2663990-2,,
2,Kotipaikka,Turku,29.01.2015,
3,Yritysmuoto,Osakeyhtiö,29.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2015,,
6,Lakkaamisajankohta,14.09.2018,14.09.2018,
7,Viimeisin rekisteröintiajankohta,14.09.2018,14.09.2018,
8,Yrityksen tiedot järjestelmässä alkaen,29.01.2015,,
9,Yrityksen tila,Lakannut,14.09.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
