,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TP-Rakentamispalvelut Oy,23.12.2015,
1,Y-tunnus,2732578-8,,
2,Kotipaikka,Salo,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Lakkaamisajankohta,20.10.2017,20.10.2017,
7,Viimeisin rekisteröintiajankohta,20.10.2017,20.10.2017,
8,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
9,Yrityksen tila,Lakannut,20.10.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
