,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TRAINRRR OY,12.05.2020,
1,Y-tunnus,2700052-9,,
2,Kotipaikka,Kaarina,14.07.2015,
3,Yritysmuoto,Osakeyhtiö,14.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.07.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.07.2015,,
8,Yrityksen tila,Rekisterissä,14.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.09.2019,
11,Yhteystiedot,,27.06.2016,
12,Postiosoite,c/o Kristian Salonen  Metsäpirtintie 2  21570  Sauvo  Suomi,,
