,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Immobile Games Oy,19.08.2015,
1,Y-tunnus,2701561-6,,
2,Kotipaikka,Kajaani,19.08.2015,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Lakkaamisajankohta,31.08.2021,31.08.2021,
7,Viimeisin rekisteröintiajankohta,29.01.2022,29.01.2022,
8,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
9,Yrityksen tila,Lakannut,31.08.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
