,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hiukan Infra Oy,10.08.2017,
1,Y-tunnus,2688869-3,,
2,Kotipaikka,Oulu,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,01.12.2022,01.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.03.2020,
11,Yhteystiedot,,07.03.2022,
12,Postiosoite,c/o Heikki Soronen  Selleritie 2 B  90460  Oulunsalo  Suomi,,
13,Käyntiosoite,c/o Heikki Soronen  Selleritie 2 B  90460  Oulunsalo  Suomi,,
14,Puhelin,0405847261,,
