,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Itä-Lapin Konepalvelu Oy,20.07.2015,
1,Y-tunnus,2699866-5,,
2,Kotipaikka,Salla,20.07.2015,
3,Yritysmuoto,Osakeyhtiö,20.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.07.2015,,
6,Lakkaamisajankohta,24.10.2019,24.10.2019,
7,Viimeisin rekisteröintiajankohta,24.10.2019,24.10.2019,
8,Yrityksen tiedot järjestelmässä alkaen,20.07.2015,,
9,Yrityksen tila,Lakannut,24.10.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
