,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Väki Rekrytointi Oy,03.02.2015,
1,Y-tunnus,2665357-9,,
2,Kotipaikka,Helsinki,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Lakkaamisajankohta,11.12.2018,11.12.2018,
7,Viimeisin rekisteröintiajankohta,11.12.2018,11.12.2018,
8,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
9,Yrityksen tila,Lakannut,11.12.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
