,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Green Yield Sockenbacka Upper Holding Oy,10.12.2021,
1,Y-tunnus,2725802-8,,
2,Kotipaikka,Helsinki,26.11.2015,
3,Yritysmuoto,Osakeyhtiö,26.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.11.2015,,
6,Lakkaamisajankohta,30.05.2022,30.05.2022,
7,Viimeisin rekisteröintiajankohta,30.09.2022,30.09.2022,
8,Yrityksen tiedot järjestelmässä alkaen,26.11.2015,,
9,Yrityksen tila,Lakannut,30.05.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
