,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MT-Yhtiöt Finland Oy,09.03.2016,
1,Y-tunnus,2733897-6,,
2,Kotipaikka,Jyväskylä,09.03.2016,
3,Yritysmuoto,Osakeyhtiö,09.03.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.03.2016,,
6,Lakkaamisajankohta,26.08.2020,26.08.2020,
7,Viimeisin rekisteröintiajankohta,26.08.2020,26.08.2020,
8,Yrityksen tiedot järjestelmässä alkaen,09.03.2016,,
9,Yrityksen tila,Lakannut,26.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
