,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Laehtis Oy,03.12.2015,
1,Y-tunnus,2727248-7,,
2,Kotipaikka,Helsinki,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Lakkaamisajankohta,12.08.2019,12.08.2019,
7,Viimeisin rekisteröintiajankohta,12.08.2019,12.08.2019,
8,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
9,Yrityksen tila,Lakannut,12.08.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
