,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Weldingo Oy,09.03.2015,
1,Y-tunnus,2677561-3,,
2,Kotipaikka,Turku,09.03.2015,
3,Yritysmuoto,Osakeyhtiö,09.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.03.2015,,
6,Lakkaamisajankohta,12.02.2016,12.02.2016,
7,Viimeisin rekisteröintiajankohta,23.06.2016,23.06.2016,
8,Yrityksen tiedot järjestelmässä alkaen,09.03.2015,,
9,Yrityksen tila,Lakannut,12.02.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
