,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Cafee of cartoons Oy,03.08.2017,
1,Y-tunnus,2723171-4,,
2,Kotipaikka,Helsinki,03.12.2015,
3,Yritysmuoto,Osakeyhtiö,03.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.12.2015,,
6,Viimeisin rekisteröintiajankohta,31.10.2018,31.10.2018,
7,Yrityksen tiedot järjestelmässä alkaen,03.12.2015,,
8,Yrityksen tila,Rekisterissä,03.12.2015,
9,Yrityksen tilanne,Konkurssissa,31.10.2018,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,28.02.2017,
13,Postiosoite,Mechelininkatu 3a  00100  Helsinki  Suomi,,
14,Puhelin,040-5526962,,
15,Sähköposti,sanna(a)muminkaffe.com,,
16,Www,http://muminkaffe.com,,
