,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hali Group Oy,04.02.2015,
1,Y-tunnus,2670485-8,,
2,Kotipaikka,Kempele,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Lakkaamisajankohta,11.09.2018,11.09.2018,
7,Viimeisin rekisteröintiajankohta,11.09.2018,11.09.2018,
8,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
9,Yrityksen tila,Lakannut,11.09.2018,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
