,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pikku Halli Oy,02.12.2015,
1,Y-tunnus,2726776-8,,
2,Kotipaikka,Helsinki,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,04.06.2022,04.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.11.2015,
12,Postiosoite,Iso Roobertinkatu 29-31 A 5  00120  Helsinki  Suomi,,
13,Käyntiosoite,Iso Roobertinkatu 29-31 A 5  00120  Helsinki  Suomi,,
14,Puhelin,0505637012,,
15,Sähköposti,rewelltomi(a)hotmail.com,,
