,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Good Game Consulting Oy,05.08.2015,
1,Y-tunnus,2701174-6,,
2,Kotipaikka,Helsinki,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,05.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.06.2020,
11,Yhteystiedot,,05.08.2015,
12,Postiosoite,c/o Juha Lehtonen  Aulangonkuja 3 B 8  13220  Hämeenlinna,,
13,Käyntiosoite,c/o Juha Lehtonen  Aulangonkuja 3 B 8  13220  Hämeenlinna,,
