,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SuperMashAppBros Oy,29.09.2015,
1,Y-tunnus,2712287-6,,
2,Kotipaikka,Helsinki,29.09.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Lakkaamisajankohta,18.01.2023,18.01.2023,
7,Viimeisin rekisteröintiajankohta,18.01.2023,18.01.2023,
8,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
9,Yrityksen tila,Lakannut,18.01.2023,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
