,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pennion Oy,18.02.2015,
1,Y-tunnus,2675910-3,,
2,Kotipaikka,Kankaanpää,18.02.2015,
3,Yritysmuoto,Osakeyhtiö,18.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.02.2015,,
6,Viimeisin rekisteröintiajankohta,02.06.2022,02.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.02.2015,,
8,Yrityksen tila,Rekisterissä,18.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,10.12.2021,
12,Postiosoite,Kuninkaanlähteenkatu 8  38700  Kankaanpää  Suomi,,
13,Käyntiosoite,Kuninkaanlähteenkatu 8  38700  Kankaanpää  Suomi,,
14,Puhelin,"0504876742, 0504876742",,
15,Sähköposti,krajala(a)live.com,,
