,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennus- ja Kiinteistöhuolto Marko Hyvönen Oy,15.05.2015,
1,Y-tunnus,2689130-7,,
2,Kotipaikka,Nurmes,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
8,Yrityksen tila,Rekisterissä,15.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,04.05.2015,
12,Postiosoite,Koivusillantie 8  75500  Nurmes  Suomi,,
13,Käyntiosoite,Koivusillantie 8  75500  Nurmes  Suomi,,
14,Puhelin,0500 923599,,
15,Sähköposti,marko.hyvonen(a)hotmail.fi,,
