,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pohjanmaan peruskodit oy,03.03.2015,
1,Y-tunnus,2676998-5,,
2,Kotipaikka,Seinäjoki,03.03.2015,
3,Yritysmuoto,Osakeyhtiö,03.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.03.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.03.2015,,
8,Yrityksen tila,Rekisterissä,03.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2020,
11,Yhteystiedot,,10.02.2023,
12,Postiosoite,Valkamantie 39  60550  Nurmo  Suomi,,
13,Käyntiosoite,Valkamantie 39  60550  Nurmo  Suomi,,
14,Puhelin,0505624730,,
15,Sähköposti,mikki.rollon(a)gmail.com,,
