,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JaMa Kone & Rauta Oy,15.07.2015,
1,Y-tunnus,2699511-4,,
2,Kotipaikka,Tampere,15.07.2015,
3,Yritysmuoto,Osakeyhtiö,15.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.07.2015,,
6,Lakkaamisajankohta,28.09.2021,28.09.2021,
7,Viimeisin rekisteröintiajankohta,28.09.2021,28.09.2021,
8,Yrityksen tiedot järjestelmässä alkaen,15.07.2015,,
9,Yrityksen tila,Lakannut,28.09.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
