,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KST Events Oy,07.04.2016,
1,Y-tunnus,2737643-8,,
2,Kotipaikka,Joensuu,07.04.2016,
3,Yritysmuoto,Osakeyhtiö,07.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.04.2016,,
6,Lakkaamisajankohta,05.05.2020,05.05.2020,
7,Viimeisin rekisteröintiajankohta,05.05.2020,05.05.2020,
8,Yrityksen tiedot järjestelmässä alkaen,07.04.2016,,
9,Yrityksen tila,Lakannut,05.05.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
