,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1404 Saila Kiiski Oy,28.07.2015,
1,Y-tunnus,2701064-7,,
2,Kotipaikka,Helsinki,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Lakkaamisajankohta,25.06.2020,25.06.2020,
7,Viimeisin rekisteröintiajankohta,02.07.2020,02.07.2020,
8,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
9,Yrityksen tila,Lakannut,25.06.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
