,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Leijonan Pojat Oy,19.05.2015,
1,Y-tunnus,2688306-7,,
2,Kotipaikka,Espoo,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Lakkaamisajankohta,01.08.2018,01.08.2018,
7,Viimeisin rekisteröintiajankohta,01.08.2018,01.08.2018,
8,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
9,Yrityksen tila,Lakannut,01.08.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
