,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zyptonite oy,27.07.2015,
1,Y-tunnus,2696462-5,,
2,Kotipaikka,Helsinki,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Lakkaamisajankohta,29.11.2021,29.11.2021,
7,Viimeisin rekisteröintiajankohta,29.11.2021,29.11.2021,
8,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
9,Yrityksen tila,Lakannut,29.11.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
