,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Labitat Oy,16.02.2016,
1,Y-tunnus,2738991-7,,
2,Kotipaikka,Tampere,16.02.2016,
3,Yritysmuoto,Osakeyhtiö,16.02.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2016,,
6,Lakkaamisajankohta,16.06.2017,16.06.2017,
7,Viimeisin rekisteröintiajankohta,15.07.2017,15.07.2017,
8,Yrityksen tiedot järjestelmässä alkaen,16.02.2016,,
9,Yrityksen tila,Lakannut,16.06.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
