,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,WOOOM Oy,08.10.2015,
1,Y-tunnus,2713112-3,,
2,Kotipaikka,Turku,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Lakkaamisajankohta,13.12.2019,13.12.2019,
7,Viimeisin rekisteröintiajankohta,13.12.2019,13.12.2019,
8,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
9,Yrityksen tila,Lakannut,13.12.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
