,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Poeme laari&cafe Oy,31.01.2015,
1,Y-tunnus,2671192-7,,
2,Kotipaikka,Kuopio,31.01.2015,
3,Yritysmuoto,Osakeyhtiö,31.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.01.2015,,
6,Lakkaamisajankohta,18.10.2016,18.10.2016,
7,Viimeisin rekisteröintiajankohta,16.11.2016,16.11.2016,
8,Yrityksen tiedot järjestelmässä alkaen,31.01.2015,,
9,Yrityksen tila,Lakannut,18.10.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
