,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Baby Stuff Finland Oy,10.08.2015,
1,Y-tunnus,2702822-2,,
2,Kotipaikka,Pirkkala,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Lakkaamisajankohta,23.05.2019,23.05.2019,
7,Viimeisin rekisteröintiajankohta,14.06.2019,14.06.2019,
8,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
9,Yrityksen tila,Lakannut,23.05.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
