,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Apartnet Finland OY,24.07.2015,
1,Y-tunnus,2700007-8,,
2,Kotipaikka,Joensuu,24.07.2015,
3,Yritysmuoto,Osakeyhtiö,24.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.07.2015,,
6,Lakkaamisajankohta,31.07.2018,31.07.2018,
7,Viimeisin rekisteröintiajankohta,01.11.2018,01.11.2018,
8,Yrityksen tiedot järjestelmässä alkaen,24.07.2015,,
9,Yrityksen tila,Lakannut,31.07.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
