,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Mekaanikonkatu 1,15.09.2015,
1,Y-tunnus,2705802-6,,
2,Kotipaikka,Helsinki,15.09.2015,
3,Yritysmuoto,Osakeyhtiö,15.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.09.2015,,
6,Lakkaamisajankohta,30.09.2019,30.09.2019,
7,Viimeisin rekisteröintiajankohta,15.11.2019,15.11.2019,
8,Yrityksen tiedot järjestelmässä alkaen,15.09.2015,,
9,Yrityksen tila,Lakannut,30.09.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
