,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Auran Urpontien Päiväkoti,28.02.2017,
1,Y-tunnus,2725573-2,,
2,Kotipaikka,Aura,28.02.2017,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Lakkaamisajankohta,31.05.2019,31.05.2019,
7,Viimeisin rekisteröintiajankohta,07.08.2019,07.08.2019,
8,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
9,Yrityksen tila,Lakannut,31.05.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
