,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kaunottaret Oy,22.12.2015,
1,Y-tunnus,2728684-6,,
2,Kotipaikka,Helsinki,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Lakkaamisajankohta,04.11.2019,04.11.2019,
7,Viimeisin rekisteröintiajankohta,04.11.2019,04.11.2019,
8,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
9,Yrityksen tila,Lakannut,04.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
