,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sisä-Suomen lämpöhuolto Oy,15.12.2015,
1,Y-tunnus,2724741-7,,
2,Kotipaikka,Helsinki,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Lakkaamisajankohta,10.01.2019,10.01.2019,
7,Viimeisin rekisteröintiajankohta,23.03.2019,23.03.2019,
8,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
9,Yrityksen tila,Lakannut,10.01.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
