,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,"European Plastic Recycling and Development, EPRD Oy Ltd",21.04.2015,
1,Y-tunnus,2687072-5,,
2,Kotipaikka,Lapua,21.04.2015,
3,Yritysmuoto,Osakeyhtiö,21.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.04.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.04.2015,,
8,Yrityksen tila,Rekisterissä,21.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,20.04.2015,
12,Postiosoite,Poutuntie 17  62100  Lapua  Suomi,,
13,Käyntiosoite,Poutuntie 17  62100  Lapua  Suomi,,
14,Puhelin,"0505594746, 0505594746",,
15,Sähköposti,mika.kontola(a)lapex.fi,,
