,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Business & Design Company CORE Oy,05.10.2015,
1,Y-tunnus,2711920-4,,
2,Kotipaikka,Tampere,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,09.11.2022,09.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.06.2022,
12,Postiosoite,Tuulikinkatu 15  33580  Tampere  Suomi,,
13,Käyntiosoite,Tuulikinkatu 15  33580  Tampere  Suomi,,
14,Puhelin,0400391700,,
15,Sähköposti,marja(a)corecampus.fi,,
16,Www,http://www.marjakuuttisopanen.com,,
