,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,POP Bikes Oy,23.11.2015,
1,Y-tunnus,2724578-8,,
2,Kotipaikka,Helsinki,23.11.2015,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Lakkaamisajankohta,19.06.2019,19.06.2019,
7,Viimeisin rekisteröintiajankohta,28.08.2019,28.08.2019,
8,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
9,Yrityksen tila,Lakannut,19.06.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
