,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OKT Talotekniikka Oy,31.08.2015,
1,Y-tunnus,2706961-4,,
2,Kotipaikka,Ii,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Lakkaamisajankohta,01.06.2021,01.06.2021,
7,Viimeisin rekisteröintiajankohta,03.01.2022,03.01.2022,
8,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
9,Yrityksen tila,Lakannut,01.06.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
