,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vanguis Oy,16.04.2015,
1,Y-tunnus,2682538-5,,
2,Kotipaikka,Turku,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Lakkaamisajankohta,01.06.2017,01.06.2017,
7,Viimeisin rekisteröintiajankohta,27.07.2017,27.07.2017,
8,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
9,Yrityksen tila,Lakannut,01.06.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
