,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Icon Construction Oy,10.11.2015,
1,Y-tunnus,2719725-3,,
2,Kotipaikka,Helsinki,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Lakkaamisajankohta,14.03.2022,14.03.2022,
7,Viimeisin rekisteröintiajankohta,14.03.2022,14.03.2022,
8,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
9,Yrityksen tila,Lakannut,14.03.2022,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
