,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Soft Landing Finland Oy,24.11.2015,
1,Y-tunnus,2724881-5,,
2,Kotipaikka,Helsinki,05.10.2017,
3,Yritysmuoto,Osakeyhtiö,24.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.11.2015,,
6,Lakkaamisajankohta,06.04.2020,06.04.2020,
7,Viimeisin rekisteröintiajankohta,22.07.2020,22.07.2020,
8,Yrityksen tiedot järjestelmässä alkaen,24.11.2015,,
9,Yrityksen tila,Lakannut,06.04.2020,
10,Yrityksen tilanne,Selvitystilassa,22.07.2020,
11,Yrityksellä on yrityskiinnityksiä,Ei,,
