,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Zimilon Oy,08.09.2017,
1,Y-tunnus,2731441-3,,
2,Kotipaikka,Helsinki,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Lakkaamisajankohta,04.11.2022,04.11.2022,
7,Viimeisin rekisteröintiajankohta,04.11.2022,04.11.2022,
8,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
9,Yrityksen tila,Lakannut,04.11.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
