,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kottby Sound Oy,24.06.2015,
1,Y-tunnus,2696808-7,,
2,Kotipaikka,Helsinki,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Lakkaamisajankohta,19.09.2018,19.09.2018,
7,Viimeisin rekisteröintiajankohta,11.10.2018,11.10.2018,
8,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
9,Yrityksen tila,Lakannut,19.09.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
