,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hymylämpö Oy,11.05.2015,
1,Y-tunnus,2688535-3,,
2,Kotipaikka,Kangasala,11.05.2015,
3,Yritysmuoto,Osakeyhtiö,11.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.05.2015,,
6,Lakkaamisajankohta,09.04.2019,09.04.2019,
7,Viimeisin rekisteröintiajankohta,09.04.2019,09.04.2019,
8,Yrityksen tiedot järjestelmässä alkaen,11.05.2015,,
9,Yrityksen tila,Lakannut,09.04.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
