,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1427 Amir Haghani Oy,01.10.2015,
1,Y-tunnus,2706026-5,,
2,Kotipaikka,Espoo,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Lakkaamisajankohta,13.08.2020,13.08.2020,
7,Viimeisin rekisteröintiajankohta,13.08.2020,13.08.2020,
8,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
9,Yrityksen tila,Lakannut,13.08.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
