,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mindor Capital Oy,01.12.2015,
1,Y-tunnus,2727185-5,,
2,Kotipaikka,Espoo,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Lakkaamisajankohta,30.11.2017,30.11.2017,
7,Viimeisin rekisteröintiajankohta,30.11.2017,30.11.2017,
8,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
9,Yrityksen tila,Lakannut,30.11.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
