,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ZORRO RAKENNUS OY,16.11.2015,
1,Y-tunnus,2715642-7,,
2,Kotipaikka,Helsinki,16.11.2015,
3,Yritysmuoto,Osakeyhtiö,16.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.11.2015,,
6,Lakkaamisajankohta,16.08.2017,16.08.2017,
7,Viimeisin rekisteröintiajankohta,16.08.2017,16.08.2017,
8,Yrityksen tiedot järjestelmässä alkaen,16.11.2015,,
9,Yrityksen tila,Lakannut,16.08.2017,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
