,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keijo Kettunen Oy,27.05.2015,
1,Y-tunnus,2690115-7,,
2,Kotipaikka,Jyväskylä,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,29.09.2022,29.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,08.05.2015,
12,Postiosoite,Sammalniementie 121  41800  Korpilahti  Suomi,,
13,Käyntiosoite,Sammalniementie 121  41800  Korpilahti  Suomi,,
14,Puhelin,0405034174,,
15,Sähköposti,keijo.kettunen(a)pp6.inet.fi,,
