,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Arctic Linnea Oy,22.01.2015,
1,Y-tunnus,2664737-1,,
2,Kotipaikka,Helsinki,22.01.2015,
3,Yritysmuoto,Osakeyhtiö,22.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2020,25.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2015,,
8,Yrityksen tila,Rekisterissä,22.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.08.2019,
12,Postiosoite,Piritanaukio 1 A 21  00150  Helsinki  Suomi,,
13,Käyntiosoite,Piritanaukio 1 A 21  00150  Helsinki  Suomi,,
14,Puhelin,"0400244797, 0400244797",,
15,Sähköposti,inkeri.mentzoni(a)arcticlinnea.com,,
16,Www,http://www.arcticlinnea.com,,
