,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vincit Oulu Oy,21.02.2019,
1,Y-tunnus,2699483-2,,
2,Kotipaikka,Oulu,17.07.2015,
3,Yritysmuoto,Osakeyhtiö,17.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.07.2015,,
6,Lakkaamisajankohta,30.11.2019,30.11.2019,
7,Viimeisin rekisteröintiajankohta,30.06.2020,30.06.2020,
8,Yrityksen tiedot järjestelmässä alkaen,17.07.2015,,
9,Yrityksen tila,Lakannut,30.11.2019,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
