,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sanora Ab,01.04.2015,
1,Y-tunnus,2682576-4,,
2,Kotipaikka,Maarianhamina,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Lakkaamisajankohta,29.12.2020,29.12.2020,
7,Viimeisin rekisteröintiajankohta,29.12.2020,29.12.2020,
8,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
9,Yrityksen tila,Lakannut,29.12.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
